"gene_id","gene_name","ENTREZID","Fstat.ANOVA","rawP.ANOVA","Del1","Del2","Del3","WT1","WT2","WT3"
"ENSMUSG00000000247.12","Lhx2","16870",-6.85695619451738,0.000129780568880266,8.40657760216612,8.40904456005131,8.41222618030331,8.65356791745452,8.63812009573523,8.64821808622655
"ENSMUSG00000000253.14","Gmpr","66355",0.00726605020939949,0.994380424324243,3.45283197271052,3.56549015628366,3.31938882047842,3.38992944836546,3.50167740503751,3.44420781476414
"ENSMUSG00000000266.12","Mid2","23947",1.31540060767448,0.224805665897734,4.65338747803757,4.6401972702809,4.69314744413581,4.57457781959595,4.62394792372567,4.57666087088704
"ENSMUSG00000000275.17","Trim25","217069",-2.87442391130643,0.0206777257475778,2.75999078029392,2.7739946466103,2.77667004139393,2.97414231666166,3.02516690988991,2.98087329931573
"ENSMUSG00000000276.12","Dgke","56077",1.05987498769943,0.320135298684768,6.2435100740036,6.24329398323573,6.24185368272901,6.20000078384933,6.2020860501243,6.20095268304941
"ENSMUSG00000000278.11","Scpep1","74617",0.848447746243848,0.420837290833811,3.8429999049395,3.79856754978,3.9233419098046,3.79516452288428,3.81902016109814,3.78254652158543
"ENSMUSG00000000282.13","Mnt","17428",0.900635670417601,0.394073738199605,5.77291193416091,5.72940265465117,5.7986970673823,5.76252365193101,5.67092127918834,5.73688607059246
"ENSMUSG00000000290.14","Itgb2","16414",-0.520875191433522,0.616553236126713,0.0282216698311635,0.0978649473062362,-0.0618396295469167,0.0841730860101222,0.123927366765225,0.112763099201181
"ENSMUSG00000000295.14","Hddc2","69692",0.384289993488051,0.710772209130449,4.16699580735429,4.23027229548577,4.0720215112854,4.11408068270784,4.13782904636928,4.140611315587
"ENSMUSG00000000296.9","Tpd52l1","21987",-1.85371950569486,0.100881457471034,2.30335328831578,2.40174160399472,2.16971587273956,2.45696691534629,2.48913283183143,2.49335143835523
"ENSMUSG00000000301.17","Pemt","18618",-1.52790128407612,0.16504030376131,0.965731674925684,1.12816023279,0.807748346329841,1.10663693000206,1.305881516107,1.18481021763754
"ENSMUSG00000000305.13","Cdh4","12561",-3.65491003211632,0.0064432204779853,7.02771565399339,7.00765360010109,7.07400382309892,7.18062674179752,7.18710317069654,7.1712434888193
"ENSMUSG00000000308.15","Ckmt1","12716",4.32184585281809,0.00253693084515097,4.31459192936755,4.44337439058858,4.15185365480479,3.84034166679133,4.00472426258619,3.91381990507562
"ENSMUSG00000000317.12","Bcl6b","12029",7.77464534914535,5.34706167867343e-05,4.21003672280459,4.21863785481425,4.14022865598497,3.72059862312024,3.67505145050823,3.72773889891548
"ENSMUSG00000000318.17","Clec10a","17312",2.4748077649546,0.0384079511523119,-0.801513260534447,-0.844040521382172,-0.973392340448803,-1.32372411876751,-1.74859130118977,-1.37613213772412
"ENSMUSG00000000326.14","Comt","12846",1.14404180998676,0.285665872772157,5.2147363658363,5.25228415021349,5.17773541431823,5.13004420454967,5.19194944222056,5.15201365429634
"ENSMUSG00000000339.15","Rtca","66368",-2.49649021144089,0.0371313762523104,5.55408354231415,5.56997700862424,5.5171905499741,5.67438157173859,5.63410782046442,5.67351247139918
"ENSMUSG00000000340.11","Dbt","13171",-2.33837870560167,0.0475213073040987,4.56310359507352,4.45427455692636,4.62438380870248,4.8687047582243,4.58527957457494,4.79251298775354
"ENSMUSG00000000346.10","Dazap2","23994",-5.07679064624968,0.000955541039342616,6.48535971618017,6.5006782931742,6.47833600807142,6.6785222301676,6.68781478145093,6.68153917334076
"ENSMUSG00000000355.14","Mcts1","68995",2.85244773143821,0.0213880362335038,4.63001193239704,4.63758516023486,4.61612929673348,4.46999445761884,4.48969328849904,4.47784998353836
"ENSMUSG00000000365.10","Rnf17","30054",2.05725531441544,0.0736568754460074,-0.0727920908260031,0.437526650746671,-1.3841256520542,-1.11096500867608,-1.96309877246406,-1.00021292362954
"ENSMUSG00000000374.9","Trappc10","216131",-1.8965290703724,0.0944541908438663,7.00840141161214,7.01700642244796,7.00544783606093,7.0744461668268,7.0878233876572,7.0778179068788
"ENSMUSG00000000378.16","Ccm2","216527",-3.57542618720968,0.00723066000735567,5.25209514575014,5.26870785701937,5.25081274440099,5.4073023082566,5.43831855415777,5.41387073159432
"ENSMUSG00000000384.16","Tbrg4","21379",-0.97693516088696,0.357201186925668,4.64100244471495,4.64182522745973,4.61690886563596,4.70636602950877,4.64976220132731,4.69925146465981
"ENSMUSG00000000385.9","Tmprss2","50528",-0.0521023266981681,0.959724070648386,-1.65116025563773,-1.66472128172549,-1.72973709226281,-1.58612169360782,-1.80417685194276,-1.61615688957264
"ENSMUSG00000000392.18","Fap","14089",0.965524376195919,0.362545585638111,-1.37706196543565,-1.28269112359502,-1.64023678812448,-1.64965316793349,-1.83855222390187,-1.63112258642645
"ENSMUSG00000000399.11","Ndufa9","66108",-1.91350160358767,0.0920158337802475,5.68097698741682,5.70619320366319,5.63402968961821,5.76659928515703,5.74185693154101,5.77145405733133
"ENSMUSG00000000402.3","Egfl6","54156",1.91466820656985,0.0918504659503664,0.0807420500976276,-0.219776443318043,0.220276380225181,-0.14534144695943,-0.835877725965377,-0.325921318578648
"ENSMUSG00000000409.15","Lck","16818",0.373973212175359,0.718136837314295,1.73519102996513,1.67333223619938,1.93708292366494,1.65652207262387,1.87827303561434,1.65985841911604
"ENSMUSG00000000416.17","Cttnbp2","30785",1.40789008506106,0.196797254835715,7.4142246572765,7.28582449581577,7.59357986765751,7.36255445013187,7.30948006708264,7.31111292207664
"ENSMUSG00000000420.16","Galnt1","14423",-2.05521272553553,0.0738909484725214,6.13276519915006,6.14144796900447,6.1054219475306,6.22612766755522,6.18524166632513,6.22307225275658
"ENSMUSG00000000439.10","Mkrn2","67027",-3.73438935686229,0.0057465685667998,5.6284663600675,5.69717804872679,5.47146250788876,5.90770664844771,5.77336270234897,5.91274851923802
"ENSMUSG00000000440.13","Pparg","19016",2.00291463440271,0.0801366296187012,-1.27248005651552,-1.12939606055906,-1.27972495885078,-1.97665924068353,-1.40846261690584,-1.84946376169755
"ENSMUSG00000000441.18","Raf1","110157",-3.64762740555093,0.0065114161117746,7.49790501302562,7.50028419755745,7.49118741441971,7.63741297846482,7.61145250043779,7.63285826641083
"ENSMUSG00000000486.14","Septin1","54204",2.6613617145212,0.0287328209400587,1.40836473356257,1.28393725284626,1.59182176672582,1.08416562194707,1.09213299448325,1.04588128501911
"ENSMUSG00000000489.8","Pdgfb","18591",1.76042406399578,0.116353875705418,4.22346624202515,4.2377770294895,4.20278142651569,4.11021930726867,4.13178749243312,4.11986202051818
"ENSMUSG00000000530.17","Acvrl1","11482",-2.08927969128612,0.070080207251232,2.82999648581217,2.86581593649988,2.82873013284859,2.9693172116042,3.06735984608649,2.99049681739144
"ENSMUSG00000000531.6","Tamalin","56149",-3.88119131222061,0.00466267946556689,3.53665602865916,3.56567846674848,3.51882488898385,3.78356831909008,3.80888879477454,3.79232365131927
"ENSMUSG00000000532.12","Acvr1b","11479",-4.09287853985639,0.00346826764170654,6.97869085726224,6.99473571464289,6.94098623418394,7.15088528181573,7.10198312709965,7.14816859176945
"ENSMUSG00000000538.19","Tom1l2","216810",-4.23026763513549,0.00287224949725922,6.98643242414478,6.98998557293712,7.00029852448954,7.14137856939154,7.15986074719382,7.14184014368399
"ENSMUSG00000000552.11","Zfp385a","29813",0.439448703213465,0.671959732567453,5.29027071744756,5.27972463668155,5.28416867434898,5.28307413907378,5.23591626339019,5.27420885358707
"ENSMUSG00000000555.9","Itga5","16402",-0.60025978305337,0.564937611349686,3.12485377897488,3.15391645929501,3.00910174677519,3.20165502992272,3.04839022636956,3.19396989681645
"ENSMUSG00000000560.10","Gabra2","14395",-6.55558960136475,0.000177061360335085,7.65478196048623,7.68146619570193,7.63354441201072,7.88952927878831,7.90165206239807,7.89621298781717
"ENSMUSG00000000561.15","Wdr77","70465",0.489443966645669,0.637658687779866,6.21764966138183,6.19788085211944,6.22517871870103,6.21443920301905,6.16391605095478,6.2017861944063
"ENSMUSG00000000562.6","Adora3","11542",-2.0280878397185,0.0770688562456902,-2.30978382043647,-2.2725603556115,-1.9709059779152,-1.80682594536965,-1.05059080237423,-1.71963941085828
"ENSMUSG00000000563.18","Atp5pb","11950",-0.768563410436913,0.464224020121031,7.43901935902787,7.47958565756292,7.39419555000978,7.44815848581484,7.49052534752772,7.46735102365015
"ENSMUSG00000000567.6","Sox9","20682",1.18047202918142,0.271703248936959,5.56889025161057,5.48405140459741,5.68549392960835,5.53326067729802,5.49445797117233,5.49888911564566
"ENSMUSG00000000568.16","Hnrnpd","11991",-0.0299276751080817,0.976857541916091,8.49727222284165,8.5037505304551,8.48004865555017,8.49921435728488,8.48502832815596,8.49997225296646
"ENSMUSG00000000579.15","Dynlt1c","100040563",2.68699105367123,0.0276134373756068,3.29331314103305,3.03634217195428,3.67003021773648,2.96990367851549,2.93214982384226,2.87851512435815
"ENSMUSG00000000581.9","C1d","57316",-1.87294072279444,0.0979457342923459,5.58795235255237,5.61603170141269,5.57068677328631,5.65468367974298,5.70388190322945,5.66903544734701
"ENSMUSG00000000594.8","Gm2a","14667",-2.76513484798895,0.0244688409060015,5.52096187461478,5.58323881923659,5.46086304416124,5.63138724941048,5.7006611946345,5.65953989126635
"ENSMUSG00000000600.16","Krit1","79264",3.54950234772951,0.00750914358958348,5.73567198818356,5.62941791657998,5.86386862564688,5.546152190079,5.48135478659899,5.50399684637335
"ENSMUSG00000000605.10","Clcn4","12727",1.04212424332647,0.327806523891564,8.14882133321163,8.17108152298063,8.11851927220541,8.09789311695603,8.11733977784645,8.10903837031733
"ENSMUSG00000000627.16","Sema4f","20355",4.34377982053306,0.00246306372606555,6.43104659316786,6.44743928606915,6.35723762675221,6.2318890034914,6.16259549525556,6.23390295404373
"ENSMUSG00000000628.11","Hk2","15277",1.96147728458222,0.0854455884030277,5.22616863813357,5.19728639045482,5.24547539677062,5.14837497460173,5.10229549641664,5.13427787753575
"ENSMUSG00000000631.21","Myo18a","360013",-0.926793143279961,0.381131338619622,8.07697554497417,8.07373992703235,8.11169095500251,8.10198872996553,8.15951831103578,8.10666472977821
"ENSMUSG00000000632.14","Sez6","20370",-0.644476394169442,0.537295234493431,8.70802016346294,8.71566364490754,8.68241490857289,8.7360546067314,8.7046568116445,8.73486648854344
"ENSMUSG00000000682.8","Cd52","23833",-1.67781271637535,0.131885729478595,-1.7018274567513,-1.70243573305895,-1.91763417108269,-1.09661278335357,-1.63333094294634,-1.16685521316956
"ENSMUSG00000000686.12","Abhd15","67477",1.53710149625453,0.162805945838355,-0.740215384436681,-0.975297257604824,-0.568761487173602,-0.952005198301245,-1.35790297921448,-1.07789220235724
"ENSMUSG00000000693.11","Loxl3","16950",1.64661867874219,0.138234847555453,2.46514903781745,2.58828071895666,2.25052721198674,2.23085062688674,2.23408449552367,2.28018248707409
"ENSMUSG00000000708.15","Kat2b","18519",-1.00776582555857,0.343058638900919,4.12973866532646,3.95873261454184,4.29252753567442,4.35396801810387,4.08334507685216,4.25812750439869
"ENSMUSG00000000711.4","Rab5b","19344",-3.91661473866279,0.00443539323112166,7.52330520520735,7.53564679643693,7.51934906120324,7.65946269901058,7.67327789459558,7.66294612191929
"ENSMUSG00000000732.10","Icosl","50723",-3.19736827614851,0.0126545059526219,2.02712757435868,1.95761174201506,2.1314171202801,2.40754871795343,2.3350610426005,2.36737539550371
"ENSMUSG00000000738.19","Spg7","234847",3.26309618205793,0.011466631111391,5.83197321615944,5.81616544075113,5.80962828332594,5.70108823286498,5.62027067779858,5.6889010167844
"ENSMUSG00000000740.13","Rpl13","270106",-3.79979048957903,0.00523364891281487,8.4127929322835,8.44846624730897,8.35457963912248,8.56210900597031,8.54007585317015,8.56988042646277
"ENSMUSG00000000743.10","Chmp1a","234852",-2.29299929464018,0.0510105089189315,6.66225089062664,6.72046103706568,6.59331850343676,6.74309797309446,6.78459188559702,6.76727328372345
"ENSMUSG00000000751.14","Rpa1","68275",0.193253602250911,0.851574426720044,6.26312499332538,6.2513265632371,6.28606728607794,6.25735217881505,6.26602859341512,6.25413085800525
"ENSMUSG00000000753.16","Serpinf1","20317",5.50267520490974,0.000571001150896818,3.26035513577462,3.04178411425879,3.35620363421803,2.65314408939948,2.20281584411508,2.53565675204372
"ENSMUSG00000000759.15","Tubgcp3","259279",3.87931869814635,0.00467503715088059,5.80074450378247,5.81002573927762,5.75811557875045,5.62767817205862,5.59536613648314,5.63068855523093
"ENSMUSG00000000766.19","Oprm1","18390",1.0941776576059,0.305709836869099,-1.13858239889292,-1.30040473678445,-0.815081808279469,-1.40772510666524,-1.24310853285596,-1.44340435590092
"ENSMUSG00000000776.14","Polr3d","67065",2.17725007282488,0.061108155254629,4.96906858514832,4.90634600752125,4.99591236900479,4.88574060281131,4.74207871709095,4.84876755812061
"ENSMUSG00000000782.17","Tcf7","21414",0.24691680503891,0.8111880341515,3.04627534371639,3.06182215907355,2.9578221145857,3.04776620701738,2.91641851876612,3.03897023968957
"ENSMUSG00000000787.13","Ddx3x","13205",-6.34146085602777,0.000222193861656107,8.93679595200063,9.02548515094751,8.83324628105662,9.24405598769167,9.28389641245866,9.27493384442404
"ENSMUSG00000000792.3","Slc5a5","114479",2.34011321302908,0.0473927835989826,0.239385441193737,0.329813269629692,0.0100796680113925,-0.205929589605386,-0.313034716060276,-0.176675254491816
"ENSMUSG00000000794.10","Kcnn3","140493",4.1384607978202,0.00325693962673178,4.75565793474608,4.64525874896255,4.86634490304294,4.50967582265088,4.40269593349115,4.46243021338183
"ENSMUSG00000000804.15","Usp32","237898",-2.99400685854648,0.0172191021359747,6.97438116440865,6.96611617343097,7.00932465705027,7.08897447138314,7.11716475020791,7.08695778795616
"ENSMUSG00000000805.19","Car4","12351",0.978923994876782,0.356275786090255,2.20907526090849,2.27890420327117,2.17558634258499,2.04161931337052,2.23146071669722,2.09085533563987
"ENSMUSG00000000811.15","Txnrd3","232223",5.08612304753556,0.000944564083061482,4.79165952697428,4.82234841376648,4.70606755646691,4.47975157698657,4.45037431967331,4.49340638804488
"ENSMUSG00000000823.17","Zfp512b","269401",2.27841611711586,0.052185208567656,7.85869528222427,7.82338848461615,7.89613564977772,7.78684606648458,7.7558889416953,7.77196798718298
"ENSMUSG00000000826.17","Dnajc5","13002",-5.08053689057776,0.000951117977478581,8.44129574575723,8.48205040198891,8.38744353853253,8.63538479393475,8.63308821923026,8.64633932390655
"ENSMUSG00000000827.19","Tpd52l2","66314",-2.40597594511866,0.0427619590976512,5.96020538196578,5.99938392044662,5.91978463668196,6.0488141743926,6.08422513479966,6.06527635074231
"ENSMUSG00000000838.18","Fmr1","14265",-0.601875221642551,0.563913421458436,6.7830784388608,6.7533806025073,6.83199910325941,6.8191048355254,6.81536786298718,6.80725960463782
"ENSMUSG00000000861.16","Bcl11a","14025",-5.10202824455999,0.000926172225408488,8.37337936673411,8.43136814578023,8.29874168321718,8.58282283875115,8.59326212359136,8.60114244036729
"ENSMUSG00000000876.12","Pxmp4","59038",1.97641115261017,0.0834942443411423,3.5379914038827,3.61629104102596,3.43675624569316,3.33614350024739,3.41891150555945,3.37734067232402
"ENSMUSG00000000881.13","Dlg3","53310",-1.76788204017938,0.115039197657103,6.46813886468169,6.45093276755344,6.49459200002673,6.54844695679004,6.53382289842681,6.53912260217897
"ENSMUSG00000000884.18","Gnb1l","13972",3.21023423336899,0.0124121870144386,2.73527644161201,2.75256282362812,2.69366921008415,2.44052267401381,2.45478079433666,2.4537866120301
"ENSMUSG00000000889.9","Dbh","13166",1.95453262631709,0.0863679229693314,-1.43120458679932,-1.45835995975198,-1.57769542934319,-1.90710750706782,-2.23416284206499,-1.944064203977
"ENSMUSG00000000901.18","Mmp11","17385",-2.62984478444598,0.0301733077516443,3.70770740235081,3.61927619692426,3.82796940377496,3.96778555744573,3.88199293953668,3.92150907949261
"ENSMUSG00000000902.14","Smarcb1","20587",-3.37671657238638,0.00968195741518324,6.81136572906256,6.8504384042663,6.7826322778177,6.92884793993957,6.98400234512663,6.94690544819592
"ENSMUSG00000000915.16","Hip1r","29816",0.0585947286303863,0.954711439130629,6.85135603620655,6.75496314554788,6.95715914389929,6.90472567946223,6.79180315828563,6.85639364023494
"ENSMUSG00000000916.16","Nsun5","100609",3.2923405235771,0.0109763958300215,3.85129660479608,3.73138838071903,3.93204042715745,3.6387770736224,3.43282980396056,3.57661032885948
"ENSMUSG00000000934.10","Top1mt","72960",11.1384319970573,3.76058508441365e-06,3.61447430265379,3.63370382719079,3.56344187384789,2.72156891853981,2.80874001642751,2.75455481633199
"ENSMUSG00000000948.17","Gm38393",NA,-1.07386777953006,0.314187588707776,4.69871068106465,4.57990506711081,4.8944565344517,4.83377303906788,4.82020718875945,4.78670513327991
"ENSMUSG00000000957.12","Mmp14","17387",-6.41761911793906,0.000204829515804149,6.10353736931498,6.0674622108894,6.19205309587564,6.42511601308419,6.44102268679816,6.40785182242957
"ENSMUSG00000000958.11","Slc7a7","20540",0.499687804950263,0.630740118509427,0.814729890863059,1.08170363204739,0.496415697987322,0.569397117047738,0.84371662273054,0.700840094509718
"ENSMUSG00000000959.8","Oxa1l","69089",-4.08899558567279,0.00348694052862892,5.56301352748412,5.55594328409267,5.57545258733013,5.75314789874494,5.72782263735274,5.74430282389938
"ENSMUSG00000000976.14","Heatr6","217026",0.837617050080279,0.426548609948205,5.33329172001025,5.25151662374388,5.45273480771443,5.31344668178022,5.28858989632941,5.28142529680038
"ENSMUSG00000000982.6","Ccl3","20302",3.24311460815832,0.0118148140990735,-1.46686882522366,-1.5002093414475,-1.3009803003198,-2.33152386615119,-1.9754837667669,-2.28863387988
"ENSMUSG00000001016.13","Ilf2","67781",-1.45888408477212,0.182696389920389,7.24374859038462,7.23831420254681,7.25494915645592,7.30026998678184,7.29707936658953,7.29690765605315
"ENSMUSG00000001017.16","Chtop","66511",-0.34764646500349,0.737071171903,7.52393784306027,7.55061705920482,7.4860569557708,7.52607681893767,7.537065481029,7.53691950920913
"ENSMUSG00000001018.16","Snapin","20615",1.22431941770484,0.255644171590704,4.82959785977617,4.85618122673295,4.8321138420735,4.72759311761357,4.83702969034845,4.75111831283756
"ENSMUSG00000001020.9","S100a4","20198",3.08367204494496,0.0150243991638575,-0.318428175647362,-0.361752907689534,-0.145945797454357,-1.04228344586035,-0.726426766851369,-1.01001637570259
"ENSMUSG00000001025.9","S100a6","20200",2.00131743740041,0.080335217839583,1.29199636409157,1.41152979337153,1.10433094232763,0.959619659644617,1.02074503092185,1.01580332838562
"ENSMUSG00000001029.16","Icam2","15896",-0.525761199828695,0.61330547558284,1.05557605623478,0.860546852572671,1.11426339128777,1.34461925728308,0.76776854492181,1.20528139202682
"ENSMUSG00000001034.18","Mapk7","23939",2.15359045396351,0.0634036512694718,7.06312498944247,7.07694927659394,7.00533000896775,6.97804083719385,6.91693215227327,6.97791948987315
"ENSMUSG00000001036.18","Epn2","13855",-0.697166207524225,0.505440965348291,7.02200064414254,7.02568103367371,6.99629068818078,7.0582868184455,7.01213409234233,7.05389078019384
"ENSMUSG00000001039.13","B9d1","27078",2.03440680765089,0.0763168675457661,2.71511193737802,2.81526655706911,2.66038993715046,2.40166642430084,2.67059896174552,2.47326673882256
"ENSMUSG00000001052.16","Sec24b","99683",2.43970211349318,0.0405696373843545,6.39370675887949,6.31639582700037,6.47832484420017,6.30190216610793,6.23017117339684,6.26768403075843
"ENSMUSG00000001053.16","N4bp3","212706",0.140846999078665,0.8914711240933,3.27494346619845,3.28715879116866,3.24877535881806,3.2629461904384,3.25153434221166,3.26634604172558
"ENSMUSG00000001054.10","Rmnd5b","66089",-2.2015415030002,0.0588366884053074,4.99429395150362,5.0182352138458,4.95630175861738,5.10096846713908,5.08748567192185,5.10620802585893
"ENSMUSG00000001056.4","Nhp2","52530",2.70639961809612,0.0267955735563099,4.83111532153067,4.87571029537627,4.74171242787363,4.6575555470454,4.6472511774545,4.67579759115167
"ENSMUSG00000001062.19","Vps9d1","72325",-0.647724371082091,0.535297122642336,5.88135032559826,5.84325142529948,5.87001540089998,5.96639621085363,5.80230103912127,5.93301119691225
"ENSMUSG00000001065.16","Zfp276","57247",3.68583499478706,0.00616200288587877,4.80665445044523,4.764941650243,4.84275160484226,4.62762781036741,4.58769624125707,4.61141628835216
"ENSMUSG00000001082.13","Mfsd10","68294",2.88295960203899,0.0204084644927006,4.4057578017413,4.3067622199771,4.57421272531434,4.19202114618491,4.23868130822615,4.16517035954213
"ENSMUSG00000001089.15","Luzp1","269593",-0.176859554192951,0.864012203624359,5.93909917176791,6.01729937924743,5.82570528651474,5.91619218404804,5.94769581318092,5.94843361265925
"ENSMUSG00000001098.16","Kctd10","330171",-2.19782291875862,0.0591789219206341,6.11510052355404,6.17487811680403,6.01807355200136,6.21479001439161,6.20057060192577,6.23307556578864
"ENSMUSG00000001100.11","Poldip2","67811",-2.73431439930192,0.0256626426421587,6.57433998290756,6.56999980311781,6.59316206281539,6.68133893003362,6.69039646363476,6.67878705232
"ENSMUSG00000001105.16","Ift20","55978",-1.25422997631886,0.245147592306659,4.22186593876358,4.24559156602161,4.19207532721736,4.28477930115375,4.29387179496995,4.29322310282706
"ENSMUSG00000001119.8","Col6a1","12833",4.78743552482055,0.00137568223105134,3.20229336760497,3.18969164062968,3.06514935819063,2.77549844342078,2.50981487734311,2.74964761139795
"ENSMUSG00000001120.16","Pcbp3","59093",2.24361100690515,0.0550987684110051,4.72633272159202,4.7106020642315,4.79762320883877,4.56750761729933,4.68522845583571,4.57764065616602
"ENSMUSG00000001123.16","Lgals9","16859",-4.03377866393105,0.00376451669732397,2.16205990908918,2.13991300038047,2.18106570300613,2.56614336879753,2.47291358017032,2.54044000995471
"ENSMUSG00000001127.13","Araf","11836",-0.714800272523095,0.495050161597617,6.55221409588072,6.58472022992748,6.52892285080469,6.5588447777457,6.61908930637486,6.57712103470463
"ENSMUSG00000001128.8","Cfp","18636",3.45033050092773,0.00868428561778027,2.05704282426994,1.94667892727807,2.06578523869211,1.7129753974309,1.40869963288942,1.64590828551479
